source_tx_hash,source_address,bridge_kit_fee_circle_collected,bridge_kit_fee_dev_collected,destination_chain,source_amount_numeric
FjXip2ACfx48rGM2P87SCAmqv3wo73NCjj1hnWqgsyQ8p3KHpzxE4a6sugRaDWoRbhSmS7rYLky954V6Hjujxy6,6UARwN1cJHhmQEaFeYZVyFveysGDmRz6Er3eBFRiGoZ6,0E-38,0E-38,ETH,1000.879277
or8caVpnVuTbXWdNPHWehE959iYzUKYEsdH8V31MPgwVf8Z5FqcRAAHYG1qEGtpoVzgusdJNncuGDeX6nhMXDpA,6UARwN1cJHhmQEaFeYZVyFveysGDmRz6Er3eBFRiGoZ6,0E-38,0E-38,ETH,299.794619
4RPS1bBhLeUC81n5y43mQ6HVY8Bmg5HM4CZHCd5zEcJzhUzem8M9oUmFFpyryJFZA39GbkXQr8gyKgdUWfr1Zgc5,6UARwN1cJHhmQEaFeYZVyFveysGDmRz6Er3eBFRiGoZ6,0E-38,0E-38,ETH,499.807294
5WP7x3RCfs6ihDofTiLhx1d42Rr2V5zA5xv6NDbAQ5tHjkzqXqhR2LvD7vaiYmTU11xVk5rSdTi4GXTbeSh1fGdK,6f63N4WznF92TnZvwPRB6x7xe3FmYAVZEQU6CZHbibDR,0E-38,0E-38,ETH,1.000000
2N2ui9HVbKbHCqaDeqCBM3PQjx62ctjtm6VXisf1ZeMuq7DqQjqHNVjXEnDD96JHLTvdkSvZwgTBog9VZLbAZXrk,6f63N4WznF92TnZvwPRB6x7xe3FmYAVZEQU6CZHbibDR,0E-38,0E-38,ETH,100000.000000
2Z1gfsTMixcUCvTbUvEfeDMJYcvS6aG6cioEijxvHtYWm6MTpsUxd71s2VSzbhsKE3bf55juzaWkLk47UzYzJRBH,6f63N4WznF92TnZvwPRB6x7xe3FmYAVZEQU6CZHbibDR,0E-38,0E-38,ETH,150000.000000
tEGNKgojMaxTH5CNJuSGqir2iC2izQWHqaD2a4d41BexY58Yy2E86mwi82rSgS6uXiAFjL4zurQmdhu9CVUC7eY,6UARwN1cJHhmQEaFeYZVyFveysGDmRz6Er3eBFRiGoZ6,0E-38,0E-38,ETH,399.991092
3o9iBWuJHEp8ihhBsiAqBjb3CGcvEe77jk1a1j5scmb6U8EZEguYZNy9VWU7BemcP5ibUPcpB1S1vUG9rJEdVGZn,6UARwN1cJHhmQEaFeYZVyFveysGDmRz6Er3eBFRiGoZ6,0E-38,0E-38,ETH,1008.087236
4UvGVSzJ2CdkJgR4dbzYQGr3bzrpn5cGo3TxDVnMemnAxCtSWxHT7mmRq87Tif5A61rKYYDjfeBuZfYxpvAgD9dH,6UARwN1cJHhmQEaFeYZVyFveysGDmRz6Er3eBFRiGoZ6,0E-38,0E-38,ETH,1005.527688
52jkUSCzuympMiPzcZYwa97189QdsCzEzkyxF7UkUBLYZDu9cYdeUcNXbrJCGntKgw9P9Xv7Q8S8CHumqu1JW54o,6UARwN1cJHhmQEaFeYZVyFveysGDmRz6Er3eBFRiGoZ6,0E-38,0E-38,ETH,1007.558682
2eQ3bCJmp8rXeFTeNnH9o5kTmRdY4fZFWWDNGAyuFQAxU37kaKbZ7VK1XB3SRcnLWDhDwke28ZyP75gPkGNbfdj5,6UARwN1cJHhmQEaFeYZVyFveysGDmRz6Er3eBFRiGoZ6,0E-38,0E-38,ETH,22.000000
ayE6NM2wYxXzGLGTnhMEtPt2Q2vqNhp5EAKBXg55ieogkBy4RAqxCiYHKgUd4yZzGZtjJ3zRVLz6wnS5fCZ9jio,3Pe45GT9sqz6BhMe69i61Ydy5v5RViwzr3JyBfjGYGiy,0E-38,0E-38,BASE,250.000000
tcUpEBAGsCKubZPsHbMw2xgyGawU4zq248AupqAUmwbzjG5sz1WtJ4kAgwEhUVJu89gaNrJpHPj9ZYQ3N4xXuVZ,DBSkYyX8gC91bMPoVMAZ3nZNg3CkjekSJu5VmTqZ9dEX,0E-38,0E-38,BASE,16.156401
CWbHNBdh5B9xGxRkFWnQH77nWWfMuZjpyASNGHkynr9cZRWNcWpM9WsBEtKVw8v3HEEgn1mtqhYXAJmPLodgUV5,2SyE3LRWBXJPcqtEk2PDoVF8dTNccmo9aaUa3MoJ3dJS,0E-38,0E-38,BASE,49.937930
9TsXLmbMsc61Nggm8iQbLVdCkqPngjTT7AQpMb5Wc3DdKTTjoY72hohW5mCqPE1r8aksw7xzQwuJCPY8tGaptfu,2Eckfu9tkes9yJ7bPq43nb8F7ssqE6D84MKEoUnUxjmV,0E-38,0E-38,BASE,189.000000
5J2gHQMqgd4ryLBZRk3WvKcaPtZowADmvSsQRrL8DvZFS7EdnzbApdFagYG7ZsTmAWNxfvNd8UQTtY1Wq1KZBCRz,DwYnwFby4SyqX7U3scJ3MkcSzuT3hDbV8CdyyxsaadbN,0E-38,0E-38,BASE,100.000000
239Jvs1dsjchikoP544mtwWb2XhLWf8stbG5CGpJzGz2SsFyp7naxh5nGKy352LYnuQyngNfQk2Xuvyg9aU5H1vi,G8REma2UfkaGpqQibZ4xPpp42egNRx2AyjzWGx8nPkwf,0E-38,0E-38,BASE,90.000000
4wKKmoT6pHJp2DZ5vvKUkE73xBRczzcZM1hSFATsmaVzWnR6drEf5uxYk1sNXbghcWBFk1H5skmBtGGyf8Bg4U2Y,43Npn7NyDXETwHXBwLCxBRMoRUQuVBuuYsKYvgdUYkgT,0E-38,0E-38,BASE,500.001000
2M8GVtuk1ASLSa7T8g8oHvythCnQ5fgxM2sduPZvAAqCZRa4SZyUuuYRjPAt2zatw848VaLq2t1QEVKWGapenjH7,29rykXHNq8NFWFDRAqP2oCQdVZ6gKyqhqxz4ay8C3EST,0E-38,0E-38,BASE,196.000000
5xUigyi5pFGSC5s89h7ja1n5Tf1yLHVGyBmn9Tt8GZHqNbjiwPf2WhK2M6ED5GtxRNCsFB2t9rx8cB9S42GSgaCX,2Xf3x5U8ewYMK4b3pxV152LnhYXW2Czyx4r7ige4s2or,0E-38,0E-38,BASE,300.000000
dGBRwF1gCS6PhbAtBBtYxcprcJwPzGzwo6mn3NeHJv6mx86nTsfpF5FSuPB8n7pnzZsoRAZ6pBVsT88M8M78Phh,29rykXHNq8NFWFDRAqP2oCQdVZ6gKyqhqxz4ay8C3EST,0E-38,0E-38,BASE,196.000000
28G5YgefC5AuSy4bCbhimRiaUkytssbrQioMDaTXjULjQrp53JEVaw9FMGywmpTmhEsAZN3N4YfmKyt24YxMkVoT,6f63N4WznF92TnZvwPRB6x7xe3FmYAVZEQU6CZHbibDR,0E-38,0E-38,ARB,1.000000
3TQeSVzEk3rrCgoWLskcLR3QD3umWGjU3yTzTwcH98yDgnunRnMvkk5aFvMq7PZgf6qZfpvb862PWrumKiE91KWD,6f63N4WznF92TnZvwPRB6x7xe3FmYAVZEQU6CZHbibDR,0E-38,0E-38,ARB,49998.000000
0xc5e2bc741a211b7e20638b1a0e535975880c6a7b67024722845f3a9475ae13ec,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.00500699999999999756372659476255648769,0.04506700000000000289057666691405756865,HYPEREVM,1001.447172
0x7b0da9673738225ce76d642ed193d7556ac085f4e751f5fa0fb5c94fd213498e,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.03270000000000000683897383169096428901,0.29430000000000000603961325396085157990,ETH,6539.673000
0xf8ac54840e3a8c396bd1a2588ff1d62edc3fa0d51a13f600c80bbd41e76b5dcf,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.00153700000000000017164047960704920115,0.01383999999999999987176924065579441958,HYPEREVM,307.534623
0x9044eb5195721b5ba7bf8f2a47b5cb4a834a65cc7fbe2ef1f200baa45e22cc87,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.00208500000000000004773959005888173124,0.01876500000000000042965631052993558114,ARB,416.979150
0xcff9fda892f6140cd8aaac924da95140525ab1d3e8bb04b848019fb5a333575b,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.00140599999999999926425520158090876066,0.01265900000000000011346479311669099843,BASE,281.285935
0xc0f05f08d62b8b8f39dc9f838cc3f8c8c7b88424bde766f2f94f23ab7e9d7ef6,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.00500799999999999856381549534489749931,0.04507900000000000101385566608769295271,UNICHAIN,1001.698709
0xd7445c4c46bc80573a6131a19345665c1c0a6b3a23c6b858b06e44a72a0e46a5,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,ETH,1.000000
0x318dca01eaa5bee6834068b13ca9ad360c6cdc1f5541f508f2e0159def10146a,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,ETH,71496.000000
0xf400e161ebc503e0c9d3f141531f28e90bb3522349de542bf597891e56d539b9,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.02440000000000000501820807130570756271,0.21959999999999998965272141049354104325,ETH,4879.756000
0xb206a8621cdc29c15fcc4009e89f4eb3a1bce575b0829a7b96e77cef891c2636,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,104.914141
0xa2beb6b5b3d96fe5a91f8afc254958342aa7f088fad1955982780ab040be610e,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.00001399999999999998793152877762935304,0.00013400000000000000452415882534751290,BASE,2.969852
0xd060d2cfb495d77ddd94302d43ecbaed17d2a294106925ed0e3506c603d77b94,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,OP,2.000000
0xfd4743118e2f14853d1c992c8ff9655d8e5776396dd0bbfc1301b41d97691ea2,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.12500000000000000000000000000000000000,1.12500000000000000000000000000000000000,BASE,24998.750000
0xcc6e4cdf134bdc2bb37bfb126d3d391f4a9605e9a02a40ba002eb4d5121e6054,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.00250000000000000222044604925031308085,0.02249999999999999916733273153113259468,ETH,499.975000
0xb8e235c221e78c6208f4f3bf98e97a7ca89bf57be529bc443fbaeb61e3fe3d92,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.00010000000000000004544975507059234587,0.00089999999999999997536692664112933926,HYPEREVM,19.999000
0xba1b63353dd4e4f9352f53d9af4d9eb174be57cade83c3e180a2c8d5c6c16e4c,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,25.086500
0xac0dfed0f68738b3571424eef862b45c1548c9ca2f0686f9dfc4f178a9be27f8,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,939.631477
0xe513684224f5a69cfea07e0eda1ac95b1f90d2da1111543d69cb2f2297d7638f,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,1033.786186
0x5d076fa673725bdf1351cf4c335b45ce5eeb55662fd9202450b3c35ff57bfd8d,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,77.628871
0xf4c8fedcc4ee9466c161a2739054b790a4241df688e2efa9a3f1317dfb30a5ea,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,1280.960458
0x1fa45c14edda34155053405cc1cce2bda02a6a47921f10cc42a6e5028ea7ad1d,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,30.000000
0xa6e93c41a280f5f4c3503c6819ea95f1f2d985842750666837250dc42a9d6c26,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.00501000000000000056399329650957952254,0.04508999999999999813704576467898732517,INK,1001.949900
0x194433ee6a258b8e35e981d40697492606901c3421760ad51b526dc08337f528,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,105.348118
0x2d8e9a912903ebc631a01ac538d13891873f48693151dd7f6d179a7e67ef60cc,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,1233.099952
0xe5ba180fc7064fa656b700cd63d5e8f0a1f68020344bb5ea789e7cfe8d139072,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,81.068368
0x8ee45e644fc73b064da26d9173f9c7345490131709d9a77a051b62528a2a55a9,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,24.299500
0x5e5ccb54f2b6c84d8d9118c8de5e4ab503ca623faa6ee18811bf975c4c447609,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,20.800002
0x2cf8ee7220a3c3ea9886c614f0234d668f9d51ea7dff07f7ae07212ecab8a847,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,6630.000000
0x4ec0c63f2190d17447710d58b4128031dc02049c34e17f46cee5602c042cd9aa,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,110.000000
0x5c4dcac184622802a8a73c165be977963209d0ca00f822fa090c8513c9f2c682,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,21.000000
0x59cf8cc1a70c19f1bc9c15fbaee301c751de632ea79c9229da73b0781c7c5736,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,750.000000
0x2f1a5e09f8763ff73afee89da113e5f6ef96d964926ca23eb85ae2d18b64c6d0,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,1010.197667
0xf8f6f36bbfa987ab6abdfe33ffbef2699d5419e428495ac57139f768226a9a87,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,100.000000
0x28e081672db229f59275644a4f1af0f43da3ccd3beb97c892e9aed56c4671fae,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,11.000000
0x8dcc6f544df2bf045aeca19fa291c371beec7258592016f276554f68a13b6ab0,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,2498.535900
0x6cc7c83dcd4b23092c6df3fa9cde1ad3c67772775f842bf8a1584ae7ec38be22,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.00025000000000000022204460492503130808,0.00224999999999999982999709935427290475,ARB,49.997500
0x1077f9f786bbe55045686221db9bc7f3d48cb94f2690c7eb9ab71417544bae2d,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.00025200000000000005381806111870446330,0.00227299999999999984695575605542217090,ARB,50.497475
0x18ecdd64b5d2c8bb1841832e23f52cdfb1594dd06ec4a03fbf35002c96abe21a,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.00649999999999999883426582414358563256,0.05850000000000000338618022510672744829,ARB,1299.935000
0x6ec49da26f4d6ff8dbc69fd40d3df66c2faf7bfd72b723c358f11e94c03be94d,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,HYPEREVM,2.000000
0x7a55f5b2f7a08767dc0c91e300ac7c159f13234558f760d7207666d97ed08df4,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,4983.811242
0x040f3ff7f65dfbd332ad8cb67fc778f0d6a16e8f0925d6046651483847916d9a,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,15.000000
0xcd98682d5216bbc37524c1414b91d762e3b2e08e5803d69e3ac3741b25f38fd5,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,12327.076479
0xcd51aaa2a5fddc843b7ba08dcf62530bcca553b0159eb4bebb5284f1a82efe0f,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,100000.016077
0x71de968152569131411c4dc7eeba5ed6c050407b1236e95bbf2c29403cf933d2,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.00016499999999999999909794379249206031,0.00148499999999999999188149413242854280,BASE,32.998350
0xda5349428dc68e6866d8c8f0b6f426385d984574a1ccac9b697d7a9512cbefde,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.00010000000000000004544975507059234587,0.00089999999999999997536692664112933926,BASE,19.999000
0xa33a793a292b3f9fd268d118689f3d5deffcd176c600f2bb8d452c27fc2e998c,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.00001499999999999998513341981087876320,0.00013500000000000000172604985859692306,XDC,2.999850
0xd0b61bfd13eff84c7be614975264aa7a17bf8f4d39bf5953555d235b57d66a0a,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,SOL,992.590568
0x1f44bcdc008f8a9c003648d99848f00a33edf8bf1617cb7bd26ac5b4c50e0c92,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,SOL,496.577858
0xb51208b0aefc9a91ac91b61005c9e89a21abd1aeae2aefb0c6a63de5afac9e33,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,SOL,297.457073
0xeb38e23690eb0da495e6fbf0035c64b298087365ad01fd875443a9f1c3104c9b,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,SOL,746.445243
0xf7dc0fa6f81a018d7b3dc849f45fa239c85f6c1bcb6cf14f8ada91e6ffa1a1e4,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,SOL,197.656942
0x1e010f69409e3eb2f88d804b7d39dae622a3b8d55ab1c28ce9900975b41fb867,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.02500999999999997669419826706871390343,0.22509000000000001229238932864973321557,ARB,5001.749900
0xeecb8bff7620999d81c0361f00f2741b8a86b11244c0bb80fc75debc9f4b2c64,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.19999999999999995559107901499373838305,1.80000000000000004440892098500626161695,ARB,39998.000000
0x9dcc58e2b2afa9cfc1a6ec8f1f3159cbf900897caddd67a1489ab051b8a26bb1,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.03237000000000000987654402706539258361,0.29133399999999998186694938340224325657,ETH,6473.769390
0x9b6e16113f9390257633a4a120a055c36c7fd0fc931e7592ee584786f367f9b0,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,14999.005223
0x82c45ddde8989e9bdcf8b1c1288eee33fbf3f14d38ca91fce9fe1b53300924fc,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,400.000000
0x956225678f66382c4c68f7be2e3ecb87e1c908cd391e470b101152db978e0a50,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,170.000000
0x55f0af6d3f07ab64f3f88da0f2288e3ae22deafd8202326e497379e4e7bf1b95,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,602.150981
0x3e75b36e60a6d69e734c2432583b92c0dbee7a218e8be4ed8013a4ef983027f1,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,460.000000
0x64be05af003c70ffb48fb3858c8ab6c9c7ba3ec310e35d64e3fc8942618eb778,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,159.000000
0xf4270711e1359e637c8f2b52d14f765e91a681e7045a54f209742fb8ca31f99e,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,799.000000
0xef56359450ec92af99e2e1eb900d20919662eebfcdf0ebc93c95332d5d278c19,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,199.800000
0xb50757f5050c6bbcae1fef434fe29006e034c7395d963ecee77003e494ab51da,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,1413.520000
0xdaf27e64650a27cc260ffd729d6d842094d8486f2cd46ae3a0bdcd9ed7fee6a5,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,270.652206
0x09739e45d98c38d30e606916052dc6509711b14d54c86b1d0518e9edeb3de9c2,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,279.900000
0xc939d34fb3a3a1ef6cffbabfc5f37a3b1ed344d7492cda6c5b022228595cd26e,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,157.895017
0xcd4e4b0e95dca7090e1f5403ccee465003ca024d262883b57bdc387266660f72,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,200.000000
0xf4218ae9bbd6299d88de16a8c4b089a0a8c2e807eec325512185df8d8753ff14,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,622.000000
0x180422e45530d6c21e50b0f71500c0396e7b09eccaa4328bd7673b89b2613c19,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,26.100000
0xa183a2d6aaaa47c179f905c3c2bf6dd46882d8ebe6c8950e8b5be6f5134dced6,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,132.000000
0xa966d5cda0e56b86b9caf3d06c023c455b817961b8653d8846d213d36e6ccbe1,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,55.000000
0xf689824ab4743b7099c80ce11f666ec05949e609b65e65b5c9053a6c4265a404,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,22.000000
0xaf3db573bfc6276f921f9f8813864e634fea64bbe8b1bf5bf51b14aadfca0362,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,6813.200500
0x266d8f04ee79fde8f26eaf84d75ddd68494be2b9802d52a0cc7981724fc72736,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.00068200000000000031430413827138181659,0.00614300000000000002292610545850948256,INK,136.493175
0x947214b96253493855b03d6515a67620f50cf50f9ab9403f5d7b5532b36bb930,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,59.000000
0x722550ef479d532f2eaffdb53dfe94576759021ef19f86189c5f17919d351123,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,11.741537
0x58ebbea869fc05365e5b3f79603faa5d9afe70d2e6226ecdfa2870ed6ec2d84c,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,167.266296
0x7820844862506d38cc7163a5e24206daf5d7541abd7f50ca081ebd23778858b4,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,5.697544
0x40b651de6f285da4eae79a9a85fc27d6fe4ad73e44c8a7adf509c0b230e8524a,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,152.304714
0x60bcf9d92434d1b84a9b4ea7cfd0873d3d0af8ff80959b4dcaa6c3f2ccdf0f8b,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,114.638663
0x33487a3bea2473cb8ab5afa167ca4815bb1f03310be52936ec3ebf5891b1a666,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,900.000000
0x24d247e2d6641f2a48df46d7af273b2dca85d8fc2764f1370c4aa78361dd263d,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,9652.407423
0xca07487eb3cd3f741452167466cd3e778ba8762467283b342f3af9ea7840d8c3,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,499.800000
0x7fb8ed419b37b4e922d2ed1fa852be4a864017b38b3bf96a854b668bc531a3b6,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,17.965513
0xff1ce95a285ffae52e3d378d0f7aa883bcf89da1e28b4ff131debe8502e1b0bc,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,1064.200000
0x942fb410e83caae2add59d83261239599a2dfe038aad5f1e6aab82d58e860b0a,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,207.458404
0x4396e06ae9e58e6bd74ea1ab1a70b573209915504ca548ce8e35a9fbbe761d69,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,1000.000000
0xe39614c597aa59cd45b65390663b59300494f3fb4972aaaab3ad477c24a5064c,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,499.800000
0x80e430b61a44bf6a048513593be101962b796cca81032aacd43c58551b175ce6,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,60.000000
0xb95107b22fd705c21b486211d9f000336dbeb7a2cc951a342719300752ae8d6c,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,101.027264
0x8dc6c9f11e99bd6a9c91e260f43f792dba976824288cbfd52ea20391bcf773bc,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,203.000000
0x4231f982ed50110cb97a92476785d36f5479dedb8e91920b0381f5194f9b4b62,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,30.000000
0x7054698d6e3f86c27adf7612c28f0cdc3d0c21b0d813cb24e0db91e5165ccb5f,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,1000.000285
0xaebca2f2012569a50178f56a066c22f77a05d21200ce3023a931efa1fb8ef55a,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,12.939086
0x0345e4affaccc94feeb869c96338352ea6cec40f9699754216da659235dbbfb7,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,50.407576
0x201fd8709e4f583d970390297783a6b9ea00df06a49c4c3f3c9be78452894ca8,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,7.560761
0x354ba47d5c98b9bd70074fca03d327c15ae00c04909685877df8d3c5b34291f0,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,42.000000
0x3d7ed8a6c0bf73e4edf3276afb89b7be2c9b33dec0df6a98286ae1ac1a4b2cb6,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,26.500000
0x5bc73385bbfd3b5dd392d4146a835dfd8285682bedb7aea5ac1fbc2dbbc46a9e,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,200.695993
0x29099ebf05769ff79e6f39eefd8309b1314e9ae620684123f3cc7f9c0a201514,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0E-38,0E-38,INK,658.950000
0x4b066ca7369385f5f04a93ffc8432d8adef0b32ab98cf7a7cea3eb758aab7f3f,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.00108300000000000062883032114768866450,0.00975499999999999978239628717346931808,SONIC,216.749162
0x969073defe63ee2390d5f82d0d1605f9ec5ff6f1bed2d4c35bb0210c4902c9c3,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.01571700000000000874145200668863253668,0.14145399999999999640643011389329330996,ETH,3143.272829
0x5422d1243e361123f72e4f76c5fa4b73a2a38e94400c3fb0f054b57866c8ad13,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.00500500000000000250244269750510284211,0.04505399999999999682831486325085279532,BASE,1001.137353
0x2fba33e1e399fbaeb0e074ad3993a60dcc41aca9001ead8cff36ae7dc43c7b8d,0xb3fa262d0fb521cc93be83d87b322b8a23daf3f0,0.00028500000000000009700573677662305272,0.00256500000000000000568989300120392727,BASE,56.997150
