blockchain,wallet_address,is_circle_wallet,tx_hash,# of Transactions,Circle Collected Fee$,Transaction Volume$
arc_testnet,0x13d55a9759352f748a7fbeaa24251059f995ebb4,False,0xba62dea84ce5438989d144deef50be39f326026a9f22206a3d751e1c9897fc48,1,2.8e-05,1.419716
arc_testnet,0xd79713b123f33b69dc12c6bae13d85f70ce162c7,False,0xdf9474c7717a0ef8ddddc9d8d7ab95fdb1c21a048a8de576c2eccff9b2748d81,1,0.05099,98.9802
arc_testnet,0x2bb40d80f74198921c55acab63a8e1c9accaad71,False,0x7016212547441616216bd8a31445218b615f745550870f548fe8da4454564414,1,2e-06,0.09998
arc_testnet,0x2f978842ad6d5529dc462423dcaa7fadca2931ed,False,0xc6b3bd66261b18ab89fda31c9a4abec01807d71aaf12d3c74d281c9947aa983e,1,0.000131,6.54869
arc_testnet,0xae10a28980c4dad4e10f26c24a1c246cb9509b6c,False,0x982910e03a8c5240324e12610b67c69feb36470be76f9fd98d5842203c190137,1,2e-06,0.09998
arc_testnet,0x42cf5cc22e091434dc74e381321f4b56228a7fd9,False,0x2f6999f2156767655083f034eaaf030ac899ed0b5eb2ab1c4902f947c631a39b,1,0.0,2.458636
arc_testnet,0x3f0fa7e95691767cbb01739f520cb03d04f52ee5,False,0x4444a805523657e5f147043084a7ed387c0f67fe5f56a038b90eeaa04109246a,1,0.0,4.053071
arc_testnet,0x0317c4950d1c03ebc073f6a80a29a95e90f4397f,False,0x5e07f1147b079661be022fc4a7cf349a99027b16f830e1bfcdd66f30ff765578,1,2e-06,0.09998
arc_testnet,0x4d6f114d2275c9c44d9e72b6fb5c5095e8278a02,False,0xe2077335cc8ab33b2f18c68173788bd3273d87033ad95af4a6efb1fa00f4e80c,1,0.0,7390.087738
arc_testnet,0xb1eaf3160405f68d716715ac3debc37e395b3f70,False,0x8f127d5777faceab99ed85e0d027e1c3037d340ecbadf51690cf6aabfd66405a,1,2e-05,1.028094
arc_testnet,0x13d55a9759352f748a7fbeaa24251059f995ebb4,False,0x69562b6369cc0dfb9bbc4ce2343816db5f108e19ccd4c312f784e2f90a5f9a20,1,5.7e-05,2.879424
arc_testnet,0xe3c9f93cd8f9b77e4b7d21904135b11a1a7d096e,False,0x717b60cccc15a7648a147937a34a4b0a277f9b5d7deadc4727a04294d3993e7f,1,0.000195,9.74805
arc_testnet,0xed8cd148e6d280a4f6f19cb4d5237a2442830203,False,0xb68019383f628c0b45bc7a8d5c185f1d3d178452c297e0dd9f15e6237a1a760a,1,0.0,2.472074
arc_testnet,0x3776e58da6c5c77c4efab524e19fb5d7acaa36cf,False,0x2350c2406d20360bf52c84ff0364f90dd65bd72884be1e737065d292866272df,1,0.0,7.750855
arc_testnet,0xd490f67acaf61a55a5f1c0085622cfe0b2d9e199,False,0xbc68bdeb6c44265473a370389512b378eff262e1835fc20308674e64d2c4284a,1,1e-05,0.512497
arc_testnet,0xb060baf369a772918cbfeaced62b4113d4f65a3c,False,0x9ba40e5a42168fcc8a78c0eb9d7e029221a0e02265b4da076397a72fc90bceda,1,1.8e-05,0.934912
arc_testnet,0x66767c359db242c2159aeaef95d332f550091131,False,0x91f5b95ce89a2fb36ad12be1f981cf43ab3da8ab42634859b5eeca6ae11443ac,1,0.0,8.554049
arc_testnet,0x4e306087b1d6dacf0ae1620902bcacfb8e06d144,False,0x5a69d0a5b40f0285eb49b78631cc576e078d8fd17d2cd981f99ba57b70ba5a2f,1,0.0,0.372732
arc_testnet,0xde5199d16520c1abcbfa5e152b27270a246a7042,False,0x288f33a2fbb1aa3398aa8e446b2d0f64663e65757bb5ace232473c9916aeba09,1,6.1e-05,3.069386
arc_testnet,0x28bb0cddaa8024ba91599774e15e8a9073afcd85,False,0x1f7e80a0886e1fc96324f2ecc18d2d65d7484c6e6ddbae7566ad066b3e645b88,1,0.0,71.235008
arc_testnet,0x50671aab8c06d105f27a91e92cdaa8804e859b31,False,0xf85c0f9fbde5e3e8dc2a143886bc82d2db5f3cab27b8cdd9d463ad82f0308929,1,3.2e-05,1.609678
arc_testnet,0x1a1fd86a6f18f425173b07ad72b7443b5c7f44be,False,0x80d71c24342422c30a1e02787d87bf0dc2ed25d51341ae7f78a793fec6999777,1,0.0,1.448315
arc_testnet,0xcc19ece8f9c7a77d1264857a952bfd554bb297d3,False,0xe9984b0480985f5d0ac2d962bca5cad94437559b68542271c289182d65826678,1,0.000128,6.418716
arc_testnet,0xca4c930d3a045701b493043f052ca72b128b4ce1,False,0x4ca6739b03686059e42f6cc690c586e153fbd85a646345d6eb021642aeec2b54,1,0.000119,5.978804
arc_testnet,0x89fffd6445ce173fed6aa1950bb1126cc886224f,False,0xe333031045d18857d572fb3a23695ea30874b23f64d15b3023c7ae7801d73470,1,0.0,3.594836
arc_testnet,0x2f978842ad6d5529dc462423dcaa7fadca2931ed,False,0xc0840eb73903f574754cfb11b535196c832e2dd4b513bb66c2e8f67cb45ff60e,1,0.0,11.614589
arc_testnet,0x4a61b4c52ffa60fa8aa2d0bba0c08d990377c79a,False,0x35c522e07987cc0acd5614e26146edd89b7dbe6651c430c73c3ec6c81ef56090,1,6e-05,3.019396
arc_testnet,0x0101c3a3bcad88d967144dec8b6c4d57282cbb10,False,0xb160d5845e3cb6f7b82b2b4adec4af316e973843869718d61185032f7a301f20,1,2.5e-05,1.289742
arc_testnet,0xd9560f1ee2418440e536ef2ae0ee2e970b2e82ce,False,0x47ce230a1649eb31b3784465d3b6ae4ddeef35cb8c680513054e44cac152ae0c,1,7e-06,0.369926
arc_testnet,0x261f23dd7089cee12f51be9beedd8665114b80f4,False,0x758b6dc56ccf69de973780bd931c9abd535f6cb42b72f821f2469e2731d50ddc,1,0.000113,5.658868
arc_testnet,0x550961e57e7c849647f8f845be47d81a336e0fe9,False,0x1aa4128bd74a4f5b1968609e3ba179b35661c711108492b72639955823b4d95e,1,0.0,2.606043
arc_testnet,0x066704cf417190fcb9bbfe994061315432199511,False,0xa80a9d49e3f2081390fc57482b3ee6b1fc6b1a20242aa99874fe5e9e4fcf34f6,1,2e-06,0.09998
arc_testnet,0x8233656e1b40363626ba750bb828459b6469f9b2,False,0x0b5e8ed5c07899685d67a31491f46dadfbf381a58d49be136c4e960fcdd8fefc,1,0.0,13.285122
arc_testnet,0xe3f12bb7c546c59f0d50b7cda1d22daecec62d76,False,0xd1d3feab203a757bfc8b42361402684eb0c78ca6b20e3349e3aeab788fecd93a,1,2e-06,0.09998
arc_testnet,0x17f5ec2f4b4fa76cf76119e33906c6ac6e470d64,False,0x8d3882fae842a9024b1626f16a04b0366f80cd780f32936e671b8e6f38b52375,1,1.3e-05,0.679864
arc_testnet,0xf5d168e0b8518f8407629af063c9f3c0c869a9c9,False,0x2b9ab582b00ec604053aeed431d7aadd5869579128f21fb24c53ca384db65d16,1,0.0,17.759124
arc_testnet,0xf25b910abca880082e5699c352c7c838a693940f,False,0xc3598979205ade6ea70fddb6ae38c47ce7911bec5305b34e50c4eedb1f795451,1,2e-06,0.09998
arc_testnet,0xe91d9a7e7ece3e2239c13548db67c820679d1736,False,0xcd11bcd3a76707d6429f19852a0fbd2023fb910429e8a3d4576b2db8c6155b5a,1,0.0,11.796226
arc_testnet,0xcc19ece8f9c7a77d1264857a952bfd554bb297d3,False,0x658d2d8e0f2987bc01ce50198eebba74c58a98432a307dbe90ba25be261e0a13,1,0.0,21.257822
arc_testnet,0xebf31955ea5f7b9ce4d86a2b1e2691acdefab19e,False,0xc42e975cb31367696df4649a023e744c9227349cbabd0a616816ac0da5045a72,1,0.000184,9.218156
arc_testnet,0x8233656e1b40363626ba750bb828459b6469f9b2,False,0x442cec006fc22dc78daa7fe9a79f56c0baeb197b15d1ad70b117fe9613f1eba4,1,0.0,4.994359
arc_testnet,0x9b74e81edb27b21f03575b5523f3dd85d2a14a7f,False,0xe23fa35c853e12e96d24d225e544a50b01b80d1198abb8e204b25d93c149311d,1,6.9e-05,3.489302
arc_testnet,0xd436124bbce6272d53c5899788c28268aadd2784,False,0x851875d5176d84693f6cc3a101ccf796cbb24ca2bf5f6a8a64dece0c4084ba26,1,0.0,1.024437
arc_testnet,0xce9f24907c53f46d38a7061108302f5525c856a7,False,0xc62e4a4c3195d742eea86c39685ada29aa4d5b052ef3b138bc398c174747e7d3,1,1.6e-05,0.819836
arc_testnet,0x13d55a9759352f748a7fbeaa24251059f995ebb4,False,0x8689ffbfa28955b1c0a42e72907d3e6a31de93593384cd5ea6b0334181117e5a,1,0.0,3.727805
arc_testnet,0x1a1fd86a6f18f425173b07ad72b7443b5c7f44be,False,0xe2cc00b1806a471bd3c25faeaee1e44794256b93661f0704f3f2b419eb32f864,1,0.0,2.298999
arc_testnet,0xbf51bd9ca4ce322368817b33aae18cdc9cf592e6,False,0xe0591529f6211039819426f04b41eeede652f3c1f269c2589ef65205c55d315d,1,0.000107,5.368926
arc_testnet,0x4bd866d65c7306cc39bf88d5c222ef729ddc700e,False,0x3c2052f66f520da1f0d4fa45c09157a3bb7f91393f83dafa3c40cbc85b412b43,1,0.0,5.345957
arc_testnet,0x58fa7e632b29b5f7725be0698749665dab40fbce,False,0x846748269861f24a0edfd5fcd01d8e49ee7792f282cc2d8f0e808b6d759f6ed0,1,3.3e-05,1.681363
arc_testnet,0xda354bb2ab4e03ab31cc107524f79ca7cfacd48a,False,0xe4e9b7f90621bac05d2a40449f97929a7a8b17c7e4e26e561b3b217c1498563e,1,5.8e-05,2.929414
arc_testnet,0xa8411548395ce415b905c747e5d46ac48400d70b,False,0x302483b9d54ccf4831f4250a218d24d8e8fecf48bae87f0c76d668a830478ff8,1,0.0,13.635779
arc_testnet,0xf187332382a312421d3804bcb2a66c0910c2dca8,False,0x5c0a3e7a873ed127503e4751d68f8cbd7a4875e94f7fa30d87d32641cf7542cd,1,5.1e-05,2.579484
arc_testnet,0x0b816eff93ea80567a2dfaa9fd4ff2f5957f84eb,False,0x1dd96c1de21a9f6c561c2299fff87cb2fe6efcfb8fab213d2a43581d27bf5738,1,0.0,3.895344
arc_testnet,0xc3e701fde4741e0503e59326ba81b63907673883,False,0x98f62173684f07a9bfa2c53f20cd06a814082cf38d43436feb77d76ef3feb191,1,5e-05,2.539492
arc_testnet,0x9b74e81edb27b21f03575b5523f3dd85d2a14a7f,False,0xe7fffcd3679e5c85bf66b43e3bee4af102c9306efa1bf034def382d73317d880,1,0.000113,5.688862
arc_testnet,0xe603b215f73c3e8965c095c86c5cec757105e348,False,0xa1431534f2128c2a3a89f0df6ca090177cabf026db0b919b206a3081973bfcb6,1,0.0,1.788367
arc_testnet,0x3dea252966bb64cf77df861a5b166ea67e252cdb,False,0x90eadf5b85035fd7b3f533d197bf863c97c647dc769b87c9130adb08c9302ff1,1,1.1e-05,0.581183
arc_testnet,0x6777bde9d7d802a57060a50b8b9556d9a282d1d1,False,0x3069fb1d6ce2b14ce1dfb8fa092cf15612cd73049b37c65ef37d92ef92d77fae,1,1.8e-05,0.929614
arc_testnet,0xb26c4bfbba944dfd8e10ce1d0914e8b5d4b56340,False,0xe1259b963332f91957eb7dce1cd3c771e41e4e767eb86875529b40c655d205f4,1,1e-06,0.061087
arc_testnet,0x4e306087b1d6dacf0ae1620902bcacfb8e06d144,False,0x9e0102652285b139211e759dfa9f40c050428f561060c9e6361c759300e8bd3d,1,1e-05,0.4999
arc_testnet,0xb4cc4c31bd89a7449b54e5a5d2e440995cb1b7cf,False,0x34866312e71591ea93a8c7a07a14e0b88a610d2e2d0856eaebe6ba3c37ff7adb,1,0.007138,13.857228
arc_testnet,0x7a643ea908e2a5709233e660d4d36d6d5589ffd1,False,0xf7fc8a4b2d328790a5b833c3f0a7fa6eb02f43664ee2856ad713610ada2d27b9,1,0.0,4.915587
arc_testnet,0x85b23dfd64be4917f2b0ab1bd4f8a84b5bbe536b,False,0xe69f525cfa158f44823b9b16a4d89a7553ea09794b2ae5b8d1438426f542f97a,1,2e-06,0.09998
arc_testnet,0x580f028ece599f75876a516c9f66c15b7c863d46,False,0xd6c4be2bf06db3eec36b8be5a8fe4dfe6f96016754c86b479905e8bcbda76dda,1,0.0,3.101597
arc_testnet,0xd2703b9161c991f0c867bb830fed84be9c03b7fc,False,0xffc5ff96d2a2afad629d26812adf33618ace745290e0eca149d02f6f3ff54ed5,1,0.000204,10.237952
arc_testnet,0xa8d8560707cf069189d35ae0f9fe8a91234aa177,False,0x1b51bc9e0dedc31c98deb0362644dcdd6c42978cf5f4484adbfd28a9970ecd67,1,2e-06,0.09998
arc_testnet,0x3a0d891db2f0574511d01316dd5f317239783e2a,False,0x835417676b56080f4fded498b86730331fbbe469974a46d10242c93e563b4cdf,1,0.0,1.888425
arc_testnet,0x417fbc7da3f2dd5bf45d2087530e32ea76116f5d,False,0xdac42367bb608a2e2d920ec2acc941426f08cae3b8418b780de47288633cc331,1,1.5e-05,0.791741
arc_testnet,0x3a0d891db2f0574511d01316dd5f317239783e2a,False,0xc1198fb7b44041be2f129ebd8400901446c0c5b7898aed301f2c6cb7ccec0478,1,1.8e-05,0.929814
arc_testnet,0xb3e7d84e5740c725a1e239aeef29cc8a79d835f1,False,0x0fb29e1bbde21b8b430aac1f1eb2b127c67a9395c533cf4660aede5258140271,1,0.0,
arc_testnet,0x39b11360896d1447e68b8558b6fe06638a785186,False,0x28233e70ef5c3329ec03a4949a2e7a899b1fbe555a8dfcd58fdb7eac82355cb2,1,1.12178,2177.5644
arc_testnet,0x5ade252a7f52b9d1d4c07030d9d4d39f023f521c,False,0x0685eeeefd806d0907d235c5e78c31844a2ace4a62a6f535831c6d114ea69ed0,1,0.0,2.436366
arc_testnet,0x89fffd6445ce173fed6aa1950bb1126cc886224f,False,0xa01c7662d6c743fe99ae162798bf03622c744300ca1b1ffdd6a3702f56ac8ee3,1,0.000108,5.418916
arc_testnet,0x00fc44f34a3279833783997bbbee1168cfa71ace,False,0xac0936491a14d9bb837b80ecc5354b9802ddf6e205d63fe22c4fb19fbe44b8e1,1,0.0,4.434338
arc_testnet,0xe0089627cd053d01840ac2f564b5057cd31a4263,False,0x97445cd2281850a4faa031ff33dbe3ca627c98ac7f001d4969a8f560f0a45808,1,6e-05,3.039392
arc_testnet,0x8b0bb090e22e3106233d05b0371c98f38a6b38c5,False,0x2b9c347f1759454a82b94aac0093d7f4cc776f3286ff07313eb08db8f93c92fd,1,8e-05,3.9992
arc_testnet,0x92940f2448992a0a9ea477c31138221e7730325a,False,0x9537aae0f4e15a4bfe6e3f5c56d103dfe9899884a6777544fb6504a0f8585472,1,0.000123,6.188762
arc_testnet,0x07548922d4c45446dcc7d60302e74581dba8c7bb,False,0xcd9d62927b8d73764233beb44020e547dc8afc0fb39996828db06eb5e73880c5,1,0.0,0.333373
arc_testnet,0x52eff600e9a0317981c1e3ee882c4b6d6e053f5d,False,0x62c556efbaf10b90454558b4274fc4fa0b94eded4e942e27fe127d7ab65e7b13,1,0.0,16.544724
arc_testnet,0x75a5f8b97795f47128f0c7aa684b4613bbd3c9e3,False,0x5edc44361e08d71ece686b3a5663ee3f643c6847e2d5d348ba06cf706602a612,1,0.0,6.099165
arc_testnet,0x1f6cd0643bb56afbe51bdfad5a50a75846e81be2,False,0x3029d873dc80be947ad1ed3d5aa17f4abeddbd39abdc43e02a6f455ec3be5759,1,2e-06,0.09998
arc_testnet,0x19834c7099ea958e352360166299c78cdb3a2e6f,False,0xba8663c6bfe402aac10d9d144fa58333203d29f5d4323ca9db82210ee96e48ad,1,0.0,46.625004
arc_testnet,0x2c57b17a885f507aa1b1caca4916aaf3fdffcf9a,False,0xc87e884e593105912265ca63455d7eb2b5e95ec9fd418a53279061d78fcb6cde,1,3.8e-05,1.909618
arc_testnet,0x5f7562b85d99e01c33a2e6a014bd7468465f9c9e,False,0xdf9b5f4369ebd21df531216673ba82a82a79669fad7b5cb788bf4a3e087a443b,1,2e-06,0.09998
arc_testnet,0x1776b214662e203c3627f9a180520e77174c5a46,False,0x26feaf68f45f2127d23514631062f07b2756dd2f8405f91ec227a25cb6917507,1,2e-06,0.126874
arc_testnet,0xf5d168e0b8518f8407629af063c9f3c0c869a9c9,False,0xeb46f301b6adcbc9ca4c052716053cad8684f79517c60e503c5137685cd256b3,1,0.000204,10.237952
arc_testnet,0xa57bd5b872ae52a9203ac0990ee537f018202e8d,False,0x9539a806def180fd46d041e058ae582db6d65dd34f1e0ea0abed918b9be233a6,1,0.0,3.744811
arc_testnet,0x728d4998a09bf113906b00717de15c87c597a890,False,0x623c9afd7a64d71e25eb80c424a0a627fdc48acc21577af4c96faaa244ec4b52,1,0.0,8.694734
arc_testnet,0x6651c48b9d3c1faadfc9fbda5b097542ca9afde0,False,0x7496e700a945a5b2c5be2c52b1964d7b24ee695060152d23ab7ab25e8a7b7af6,1,2.5e-05,1.259748
arc_testnet,0xd6fb200f6c67e0a79299b8b1e0fd3f700b18884f,False,0xdaf45853ed8d08968cc6df4c41242e8892bb8b614cefacceb90c68d948e58ad0,1,2.4e-05,1.239752
arc_testnet,0xd8047dd4531a59c6fd484720c06c282ab77bd256,False,0xc9b1909c56b8b517d653ab9b08f15f662f9c831fb77324875cc4a905ac17e239,1,0.000159,7.978404
arc_testnet,0x9cb2d9b1c45828309221d3335f2c8931e70ff657,False,0xd5f9ea5873d09752b9184a9cbdd59f9f4710f99d2475d2699f61ebff8fef8ed4,1,2.2e-05,1.129774
arc_testnet,0x2028d8bf70903ad427fc64ead410f094d0c2a2a3,False,0xd0d6cb22305255264abdf461463c7ef4238cad686871baf87626391df9ac2267,1,1e-06,0.061887
arc_testnet,0x1e8ebabe24448d0b3f2529a249fe30b6fd2f4f5e,False,0x316e8cd3a61c029ae52cd6899269044a640d8f44f75fd19a6748bbc138cdc952,1,2e-06,0.09998
arc_testnet,0xfa810cad6d1bc27cfb16345f8f27cb4be2275be5,False,0x8be9f450a3f07feb03007cda12935ec61b8c66ce5faa92290e95dd155e5f5dce,1,2e-06,0.09998
arc_testnet,0x2f978842ad6d5529dc462423dcaa7fadca2931ed,False,0xdf86b303b6f03150efbc2c5552376b47aeaaf4ea54a1f39e27d3a29391504f4c,1,0.000189,9.458108
arc_testnet,0xcb47251161af8b11c53a5255c18c90eabfb6fd7f,False,0x86fe357978e79e11184f79c14e7bdd9c6ba74af3fc60a8fcac3477124749bdd9,1,0.00011,5.4989
arc_testnet,0x3b938c68926f8f9adc7b862423e1fb758aae0969,False,0xcdca04777dacd65b02c2863b93db435d382496d8957c36161f1fe4df1ba24cdf,1,1e-06,0.082483
arc_testnet,0xe1e8dbf773b6bdda070d68a1e8523bc11bdffa49,False,0x4d3d08aff2da525c36b5d27fb7dafec188c1cf2e09535be750451869828bdc12,1,2.8e-05,1.429714
arc_testnet,0x1494c3803f050c27ecb35c9b9657a80abc580e02,False,0x3db4aba7db2f8b78da12bb7876ff03956f79c64e9b95cd6e055856446859f624,1,5.6e-05,2.839432
arc_testnet,0xce690022bffa8d2c73d505bc35c30cefbc70fd8a,False,0x1bb17f6ab5a66e0f4444f2214ac00ab308dc26b1dc5ea9d61b944b8a26ef1a99,1,0.0,12.524772
arc_testnet,0xc191f78ccae36aab5de892ae61faca3a96b8c8b4,False,0xf6478211468a0c7847c422f9a5085c30bf402543f38b71219299254457fb42c2,1,0.0001,5.018996
arc_testnet,0xe0089627cd053d01840ac2f564b5057cd31a4263,False,0xff996187233f93289c955c4030094d0a024d6c1564b0d55968cf2183a912101a,1,0.0,5.705199
arc_testnet,0x5922df5f1c905628ce34c26d9586967ea99d4362,False,0x7fd5e35a20382332192e56573d47d36f1a7a0bc6c44726bd3447b3d2908d2b52,1,0.0,6.299029
arc_testnet,0xe21aa86e7cd377ddee6b5ba7fb59c6982ab52666,False,0xc7d1057105ab335cd8811e2b652b33c9c2f9cd83fac425af483bb98749e83bda,1,2.1e-05,1.04809
arc_testnet,0x18127c64251e2a841cc7c4998218e607f9cd1dac,False,0x49d2596b37f5feed0d5001746736106ca301f6b0b22610058ef07f4e4657e460,1,0.0,11.744066
arc_testnet,0xed8cd148e6d280a4f6f19cb4d5237a2442830203,False,0xc171f118a6d28463b5314e9b62fd1d07ba7ce81e0959bd316528bb37647fb071,1,0.001019,1.979604
arc_testnet,0x4509f15d6fac16f85cf1103baab6fcce4a16778f,False,0xa4a930e6cea451d1d11e32aa679a19c688827f50fba4b671ab9076c4e793ad83,1,0.0,0.530805
arc_testnet,0x439de94fa2317915db8e4a37dc796a62c3a10755,False,0x87ac8055e48172eab39afef27e7cd3fa52af86dcf156c083ff6e6183950a76ad,1,0.0,111.133208
arc_testnet,0x0b816eff93ea80567a2dfaa9fd4ff2f5957f84eb,False,0x5c83dad2da4272833df5a74cb5d9d5c2343438e1e5e693744c8e672bcd19382d,1,5.3e-05,2.64947
arc_testnet,0xaf6c96429b603ce2bec016779939f300ffe6b944,False,0xbb78d50023f0bb38a62e46c573a185b306744b205389cdcd084c908606d4281b,1,4.5e-05,2.279544
arc_testnet,0x53a79591b297e01e7e84ee11d3c14a1df4a44364,False,0x7415bcff27314afd8dc6c76b04e33ff99a2cda698909f4880e74c74732ce68ca,1,7e-05,3.509298
arc_testnet,0xa3efc6fb6b56e41dcdbdc62687608d82d42f49f7,False,0xa5dc0a85f76f72d22d5a7c84ce86d69def78cbeb6fe3e54a11eb80c0d25a0c82,1,0.0,46.237402
arc_testnet,0x6651c48b9d3c1faadfc9fbda5b097542ca9afde0,False,0x51c1bc0521c49fbc304a433fe31cfae9d2b19d515b3bbfc244f80462dbd2c45b,1,6.6e-05,3.29934
arc_testnet,0x728d4998a09bf113906b00717de15c87c597a890,False,0xd2c46ee0dd1c89e1415dba503929bc7b1519857657a59901474db895ba4ddc3f,1,0.0,6.964278
arc_testnet,0x0c6c3170118f877f5a76791754ae7192c8548e68,False,0xf5d39436cb4da4fbbc981ff99e08dd024653a1ff8ef943f45434a2cb1f8bd74b,1,1.2e-05,0.641971
arc_testnet,0xd3e922e2482daf3e4551de4aaefb4845636553bc,False,0xa9870e16e9e64a2b3afcc4a747cd597c2d4ced05ab255b75b9ced9154bf3ccac,1,0.001019,1.979604
arc_testnet,0x66767c359db242c2159aeaef95d332f550091131,False,0x30a31bd7812d640c5e9328f806a84edaf93c0378e6f240a81ce4d213a32fce33,1,3.4e-05,1.729654
arc_testnet,0xc3e701fde4741e0503e59326ba81b63907673883,False,0x1a4e882d8ec673748cc98181f917b32b97539e212a825bd7e09ff08ab5ee3fb8,1,5.2e-05,2.629474
arc_testnet,0x75a5f8b97795f47128f0c7aa684b4613bbd3c9e3,False,0xc83d4e60e5f3ec87a5179df5c195ee51a71935f3faa535782430fd5a5ec5a68b,1,0.0,60.556521
arc_testnet,0xfcf429d5d152976e85cb0838313ae4ddce056871,False,0xf3e7d0b55b27f20278fbedd222ffdf583a3915aa9e7ddf469fd70786d07c45b3,1,0.000349,17.476504
arc_testnet,0x580f028ece599f75876a516c9f66c15b7c863d46,False,0xed6be350f0d00b21493f4ac9a2e85c640ede35455efae6ab3b5a620309c0dcb7,1,0.0,2.122783
arc_testnet,0x550961e57e7c849647f8f845be47d81a336e0fe9,False,0xe41aaeeec5b2e17a395c1a57b7d218c2db29d2e1203b6172fafe36b76f446f2a,1,1.6e-05,0.829834
arc_testnet,0x0338adb9e2d440ea6b7eaf286f117c760e59234c,False,0xa959bdb4cfd9b1c4a5e19ea097f51d16091c7fa389088d897428baf8bef1034f,1,0.000249,12.477504
arc_testnet,0xca4c930d3a045701b493043f052ca72b128b4ce1,False,0x12162752a8b45735419c623d9ca6cce55d425a9432c74a1afa4c6ab002343661,1,4.4e-05,2.219556
arc_testnet,0x55474927fa29ef40154dd7ada84ac85693545812,False,0xdcc3293d852b8eabd73c4b6db5d69c87f9b356804a4b46ac59e189695134d6e2,1,0.0,18.238191
arc_testnet,0xe40598a6a6225236ebf064f2dc1b0ad519bd3170,False,0xf4ccf235b2d4c5955030a3b7ca6d176e6eac1ccf469e3313927c95d88e68449c,1,1.6e-05,0.79984
arc_testnet,0x3e5c1fa23232258a39ca1f5e261ec7355506278e,False,0x9f049716995abf17863075a9066a6612e157c56f16c3ea850b1bd120e285321b,1,0.0,250.072188
arc_testnet,0x4e306087b1d6dacf0ae1620902bcacfb8e06d144,False,0x5a69035ff62bf16e69489b604283137e800773b9cbb77291a8098de77411b148,1,1e-05,0.4999
arc_testnet,0x960d81761e9ec2b4c85f5f21055b89fcedb976af,False,0xfeeb51f8430be1542c111d68aff29ee582c20934dbc5578b16186d881fc68287,1,1.6e-05,0.829834
arc_testnet,0x97dbdde069b9f69dcceae786dd708664129a0db8,False,0xa25c58364d71ac6e63bf73b8f6fdcdbe6f1a94601cf9b816a042402e0fedcabf,1,0.000198,9.928014
arc_testnet,0xd5b0e6850007ca7cdaf2f74af89b57822b618ec7,False,0xc4aeac70984c6a34425a44c1d4e58ef8794cf077bc3d4596b7a32f959ea12a1f,1,0.002039,3.959208
arc_testnet,0x624341de3e794bca5187c0b75048bc78efe0b56d,False,0x807a9211a26ece8181ee9a3fff964b7930bf4b1f3b22d6ea43c4209bfe4b3a4f,1,2.7e-05,1.393121
arc_testnet,0x3812f10c4fa2f178ad76265f8520f20a0c2ffc64,False,0x6ed0f7180dfed9c045c06b96af73bd0dc5e39c542a260679fc8bb62a5c1a50d0,1,3.6e-05,1.810837
arc_testnet,0x6558aabc5850b22ed2633cb6636322c02c825a0b,False,0xbd3d8b6ce993f0169cee28e649d9158ea02b43b4f89deca2f636cf00b3801bb8,1,4.6e-05,2.339532
arc_testnet,0x1bf71b449c010ccb4b5f1e881d820f00d1f5b275,False,0x324b71df192e756a072afc7e0adf84961335cf31951797674dc20383713b51ec,1,2e-05,1.009798
arc_testnet,0xa6575f5ef2e73024fe0705724d15d2eb6e51116d,False,0x38b6b7213924e756ef8b6aa684ab6e509e3ee7d53dec7673296c5cced6399f68,1,1.2e-05,0.604379
arc_testnet,0x99f68d30687a2f360d42b10239f1aad59d17f626,False,0x33c5a81a0227a9f28514721aeb7858c9391c38d230b61ee34624f5c6c32a3a83,1,2.4e-05,1.19726
arc_testnet,0xa4c581ae35f35ba5eb11aa79a4a78d8971dcdafc,False,0xc121ca569398fc86fd2bb406aa0e0cdea2fe15118c9b58eb2d561d9f2d347996,1,3.2e-05,1.629674
arc_testnet,0xda354bb2ab4e03ab31cc107524f79ca7cfacd48a,False,0x6d19bdd291a3bf4b6947f3f0bc74130951aa8ea9cc49adcba28a0033463cd55e,1,0.0,5.360741
arc_testnet,0x5621e5ff02252b4d3f280ea8381ba083730da474,False,0x37b62c15da125c6041b743979c02cb38b908980d3f193470d95b1926197b4ef1,1,0.0,6.431061
arc_testnet,0xc5f5ad3558458663286659e3371803a7a94fa077,False,0xb2daaed30ca1d44c312411f3f696eb5402897eb693dffbb388ddd1346ba288f3,1,0.0,0.923168
arc_testnet,0x6d952e47e06ee7ba4155037d5eb6da73397bfa29,False,0xcb4108d6d91d2230304aa1889b38481ecb223b45aa7d177bc1dd54ff1dfe74dd,1,1.4e-05,0.744051
arc_testnet,0xf9547a5a0b6004942129a1c8db3181b5914679b3,False,0x178de81327244060900e870ac7fb369419155fe78d2b330805c4a8e6db6d516b,1,0.000152,7.59848
arc_testnet,0x1d1f2d4fa41d74ca0354533d1487f781690b0c89,False,0x1d85d6439cb92ea8e6ff4ba05cd87b9e0ae61dd605e22fe3440f59f481added8,1,0.000159,7.958408
arc_testnet,0x6558aabc5850b22ed2633cb6636322c02c825a0b,False,0xd87ebee3be33ee4e68209758645dae2df900a25bb979c288598988241c5890f6,1,0.0,2.357406
arc_testnet,0x66767c359db242c2159aeaef95d332f550091131,False,0x60c7bde74ee093fa1c5ad74d9127ed5ca7ff739c3db8329d476ab7904c1b5860,1,0.0,1.991711
