bridge_kit_fee_dev_collected,bridge_kit_fee_circle_collected,dev_address,transaction_hash,amount_bridged,blockchain
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0x547930a42ad17a9e49bed980d030b058ef59a205feb374543e7743e010361cd4,0.010000,arc_testnet
,,0x141250d6a2d09b0829f4b7e5a84f4eee205e5625,0x0efdecf21f1b78ff3575efbd3c2c117eda73c1c7aa82e9d710c0b0c56220decf,0.031875,arc_testnet
,,0x556ddd57587298838f44a9f3629fa35c417a1f35,0xbc5296cd2142236df36d08f416b0b954334e498cdeeb3be2721303e0bd94869d,0.320000,arc_testnet
,,0xcd9768dd1894b4a232574979d0394ae04f48e94e,0x8da0fea03486c8ac32713d084a68df32da944dd98f685c8d652e00c66928b597,0.085475,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0x0f28a69040beaf0abde7398e727db3899cfa5e39943fc792f8c753b407a25f9a,0.010000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0x2a15d851f790cece3edf435a7445a0022a985240fb2cc0ea4e9e0404164fdd1f,0.010000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0xd1dd74d850ebbee1a3bca2855788260ca5c10d204f157835d5332182745a62e5,0.010000,arc_testnet
,,0x7d65850a7402af429e895f94eed9a0bea4c8e375,0xb3345564d76debd002981505a21608e3475d594749fccf13d3aaa733dd9bb62f,0.065098,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0xc0da591726760411efd0749619e3fc8489d7ab2702a81c6bd7d2bb405ea5032b,0.010000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0xae39b459585a98a356231caa3466a6ad40c836a4ae3efa4d70e28da666f27748,0.010000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0xa1689054b4aed7820f54c211db067f851b5277605c50b35c71e7a5f605c80e91,0.010000,arc_testnet
,,0xc72d5b5cc8cbecc0cbf214f2082720c46d4ca25f,0xfdb038c8ee877300be7d489d95e9b99f52f1ad5fd13427dd12f3d5a724c89e16,0.018167,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0x5bac7bc8ae2407210b4a562b5db6f784c627b8f525eb5e1b7b2c35a7914c5e20,0.010000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0x8a58a8ebbbabc99b9a5bfc5f6ea6f7f4626ab01494a7ab59f588705147407961,0.010000,arc_testnet
,,0x88cfeeac4e6e54c44bcc713152687f01d40b2ba8,0x0c2ad495efe63ba914e82988f0f9464b40db710b851422f52d9381ad779ac755,0.073462,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0xf098dfea74ccf17d2466eaba8c8c1c7f9c2fb00b2e570c2996988ab79caa03a1,0.010000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0x2e5460affb31428b040755a80d4b10c8118bb7c4e5cbc81b21a93911f2846968,0.010000,arc_testnet
,,0xa4718fe8ada74972c3e1e891f028721d8455f1a1,0x635dc9e48eb0c6157e8040713cb0762f8d8b14ba4418d827cf02dc98b530738c,0.045294,arc_testnet
,,0xe7fd9a5cc786f5d83ce46aaec23da9e029134a1a,0xe15a36fe98dabd6c6edddcbbaa3c65cb3ac13c71f502d684bafaea48740cd2cd,2.000000,arc_testnet
,,0x5d84aad211a62f00e968ec5da31f27f4d43881ad,0x226b367f40539cef0bf5e00c724503dbe0bbeba99507f14e1a6146716b6a2198,1.000000,arc_testnet
,,0xf06633317c1046fcad2b8ddd4279aeb54e3f6446,0x472ea54c4798957164f873216910c5d4de6ad6f5fe25fb57fa0c7b4dff9a36ad,0.010000,arc_testnet
,,0x990dca7a2bca5ba5dc30e7e91152438980ad6dff,0x6991f6e4e6a41c7f37eba7869551f7d4b6229c96ea17e0a1c21de7f15f83e15e,0.010000,arc_testnet
,,0x001ea1787b8f72de32fc34f8bceb5ea638b8ac1e,0x091219e506b5a911543b6392ee839dfd7bf60254334d38255962be763e07dafd,0.010000,arc_testnet
,,0x116ef6d1d22818836612012469c3b67460777a9c,0x023ce5f4f089cdce6838d4d365aadc8da3ad26915fcc2abd81462539efadf1b2,0.010000,arc_testnet
,,0x57d884c5147a67bcbb1fd5502b2228f664624ad1,0x192e4f69cff20578d95df306b69655ad26c92ee084430f06d80dbe8ed7e14b08,0.001000,arc_testnet
,,0x8a25230eb00c0ece038c17ef91ec7c6efc8e0a8b,0x68650b4b378cfb844bd74480dc0b09f09f4a6111a6a2fe45fdf5270da5ab4c74,0.022000,arc_testnet
,,0x2930b924a62a1c7acb17cbfabc3a0409212334cc,0xe40f940702d38bdc4c9335c1adcd92cd7123216bdf79f15b960019b897fbbe54,0.010000,arc_testnet
,,0x3aa20a183001521ec26490505137e766e4514a5b,0x535a49fc9cc0aeedc56c1a2a2a8d761083ab718ae6d7a37943460810207058c2,0.010000,arc_testnet
,,0x0caf1bfadf7dfeacbbfdb07fd1331fd74d39f548,0x9c09581c8d8fb3846476e6b1d36cbd1dc74350d7b1d01c1e7427759876d282d7,0.010000,arc_testnet
,,0xa8f7942e4be9c32ae7ea3c830e517e53edcfbb61,0xb611af9dadf09fc87b457fe735a8f3a5de546bc89735c93f1da2d355988ba8ed,1.000000,arc_testnet
,,0x7a5f518a50e847a29f561a188e5de9c6d1437d12,0x08634a371ca0e1daaea935959b16850c95ba7e0fc94f0cf172747d4902b6a288,3.000000,arc_testnet
,,0xff0f2e5de394089e1ba66d4416d2d60de427543d,0xe9869a7eb5d940e140c900bfadffefc905d0bc69b03df58187ed1909e283df3e,0.100000,arc_testnet
,,0x1fc1757bb01aef83099d230ce11dd12796993191,0x02c568ba9517638575c378c78563f49db85b370068454acaf1982cec546df38f,0.100000,arc_testnet
,,0x832efd93f3c8e04c34832e0bbbcd667a8f3a4aa2,0x6da3229bd68f68bf0da97242667dfd240872951c8764aa28bca7adf77c58eaed,0.100000,arc_testnet
,,0xc89083cc846a2cd733afb99edc784c6c65e1a3cf,0x15c4142369a607d4365810ddb7e93a3db8cdfc0a7be3ed93abed070fa03b6ddb,0.100000,arc_testnet
,,0xa3704aab091281c01687138e5b906b2a8cec45bc,0xd7162e808caf28b08b276887f5d0cbb7b0efa751fa5a7044497ecab9a4e0db17,0.100000,arc_testnet
,,0x3efb73dd9c65cf73f4dd20982f82abddf44d5ee6,0x5082ef5cd729bb56b89915205d422cc9ce29ed91490759e84d032a3b620f3834,0.100000,arc_testnet
,,0xbabd2f867af908310ebbb2afc4258dc341669341,0xaf304fcc1e16575e7c3747895d4647832e7367d1a821d645708d74e711647b7f,1.200000,arc_testnet
,,0x82cd1a8307f2999d2381bf8f8991767ec23b176a,0x4f0043a80d3a278c71d8fe107aa05a316cf5d74b07788e4b7afd60124fb4b2b0,5.800000,arc_testnet
,,0xa7ea6c43652becd95e243746f6f5d15ee5c1d554,0xd1fddf3ef4cf5344880923c585597bb1e9a4b9edb2f834662ba3ab78807d8164,5.600000,arc_testnet
,,0x922d4b10a8d44080d8afcac488b809db07aebd45,0xd30794342f180dbf6c4755aefaab0e49ae2072af9c0b8c1f08160761d64e978b,5.500000,arc_testnet
,,0x00b25a5b421285e9d82ec19e114778c453c212d8,0xafa5b4fcca461452068a5585165ef2c733bfa0dc7daebc1dca789f2bcaa70daa,5.400000,arc_testnet
,,0xe750f9e2b66fdaf96da5ab988adaf5a4a68b9d90,0x729491ace8c4314f7cb453533d14a5edc88eb905bcc37dc513b07397c8b23cc6,5.200000,arc_testnet
,,0x5d1336f4f180ffa964ef1f82f021cd12fdefb920,0xba22b6ab9ea50352bc7023e914e550e683a052f27e8a2065fda89f8d944ffa4a,5.100000,arc_testnet
,,0x593e2574fba5ed2e67de5f88347e92b903b30204,0x148250fb7e2f5691f371a99e4cf9d7b57387931916e44bbe21947b0180ac1afc,5.000000,arc_testnet
,,0x0f9db7d8f1d8216c20cf6bf308ce600767e65e23,0xd05361bdb3fb3fbe9b815392fbe77d6fe1ed345318251378d09cf91ed938a8f7,0.000200,arc_testnet
,,0x438f7e1155de517f89f8f398611470877b272bea,0x8eb63319018a033373821054c4938aa6e45f4c700380805a1842df62e1a34c7b,0.000100,arc_testnet
,,0xa96e6a789b528d461d2da3f1412312e8ac31a6da,0x589d2efa571c3db24370c5595b8f1abe3edadb593416bd717f71b47edb6cebc1,0.000100,arc_testnet
,,0x684a445a2acef351996e8dfec6eb683411c226bf,0x8761d55a77d53c7d7fee2c30c9be667f182ba230fae13c63ab51e04e158cf4ea,0.000100,arc_testnet
,,0x478cec32a428ae8faefc88490f7f8458de7c93b3,0x449bf64c3149a06fe8982c634260659d63d72fa2ca700fa484129d5b9f08d350,0.000100,arc_testnet
,,0x4d66bc86b758b7c00c69af1307223d55b859e320,0x717b6c2eb0e01ce5446f05f50751873f2acd39653d073673b28b130731320641,0.000100,arc_testnet
,,0x42c5b7834bb211b4394227120b351ed7d1a73a2c,0x4dd0258f00be88b650c5f5676afad055908541a123814d143509dc08e6aebb4a,0.000100,arc_testnet
,,0x75ff4bafffae2f282760b10b1d8a1a0fa0df4b27,0x622036050d0c466e8df2e5999411c9ed70c50d4c9b648c5eef68c5ce30c7dc69,0.000100,arc_testnet
,,0xc661e7693e573ea60f227c7fcad1ca2e97700d97,0x531028b57a0077367a73e89b941d353e8b913e09e7c5e6be754a865e9d2756af,0.000100,arc_testnet
,,0xe172f6e4fddec226bd0a446e78f450a1d4ee785c,0x4d651ea1191b019f6c368c097b97943468889990987f2e43b495239d9f57d07f,0.000100,arc_testnet
,,0xa4350d9c5763fd5b8de8e5a7dc79cdc9bafafc2a,0x63f8929e220a7b15b382b32c2b9691702f8fccd18449b9d6853ef5d4cb6e3fc3,0.000100,arc_testnet
,,0x1cee33708cb18726cd703f180edb0106c0a77ac8,0x9b5b684f5dd9c690abf2186b2b1075ea79be6903f71bfe8dcd82819c751ab22c,0.000100,arc_testnet
,,0x656ffded4ecb0e2e61e386e38558ea22919f88e8,0x1a21c33e140f92b1746513a1c00e8fbcfbb74e044c391304db7b5f29b8b9f90d,0.100000,arc_testnet
,,0x5de474f397f71d26a39c66a9faba919e58f90286,0xe47a6c8b8249ae301bea858a559176a88cfc8e2a2087d5a2b82ee1a38cca80d8,0.100000,arc_testnet
,,0xbde05a8cc05dd4602c4057d18e46ae9ae8606b87,0x9e92bfce42eb8099440c0643c6d50a9837d9ccfb2e0d9b238befa832113a5228,0.100000,arc_testnet
,,0x20214995cb893217c7cf097d23f3c1a97c550cf7,0x000566d183dab7a2d3c6505f282654d0914b42374096b213fb71a84fd2714765,0.100000,arc_testnet
,,0x8a351f8e117b2ce1b9a4eb4865593d2e7a6d7f71,0x023622981fd1dd559f0f3a34aee71f37e1e21d6fce2cb250523e2ea658349dea,1.000000,arc_testnet
,,0x15df14bd43ce12eeadb3199af6ce3c24cd805936,0x5e71d8c3ea2684852dcd2ab74381b9c337c942c3197c88c34db19347dba8f1dc,0.100000,arc_testnet
,,0x982be8bbac59ed7e9064b23fcfee38ca909c06cc,0xec6ffa3c620a587a67e40a4b0c87495eed13e4c2dc6e220c4c6b8336cb0aee70,1.000000,arc_testnet
,,0xab7c01821482c2d9695cf6f9388ddd61f9e74374,0xbd70519cf206995a37601ddd301e6d9a003efec089bc9e69848cec39ccf79752,1.000000,arc_testnet
,,0x44b116e6093eaa65386e23179d359cb3ae7ccf61,0x4f1068e1bf346a20009fd544d86d8560847ea9f0fe741a7c68dffc262ca928d4,2.000000,arc_testnet
,,0x7ff98e5de5a8f3fbe07ac97f0b99a9da01f98720,0x678584bfd822323a860b78198879e00b76b2106ed6ee540071c2cf2682458808,1.000000,arc_testnet
,,0x44b116e6093eaa65386e23179d359cb3ae7ccf61,0x7a381dc8d82e2c5c7d467654b5de4f5f84d67d9ca6c52be5b3f2847159ae9995,1.000000,arc_testnet
,,0x345d9a42bbe5e6880c2aae21bf89aeb611883344,0x3f76bbdd4670d93da40945713978ad281c29a39a653b075eb527cfe25f23996f,0.010000,arc_testnet
,,0x316b2b9a20501c61b93b07d77580ea7f1b906028,0x59c5026e651a5a738ba21fb3d78e2e755262fd4e21f74d337daad1efab233adb,0.010000,arc_testnet
,,0xc2971b7a840d2a11b546458dc65a90cc9aa1dad6,0x34357f45360e4dad20d32896fa2035a7f8a483d0c939b5fc6785fa48354a8131,0.020000,arc_testnet
,,0xa29012a376716fbd163ae8693974422eaf4b194c,0x012aa2903b985ea37b84b6f0f548d0b856ce169e71394a557278674c0392fa1f,0.200000,arc_testnet
,,0xefeede1d0dc7db9d88db4f36a975e38a6a7865dc,0xf09a0e6b32b518005b3a92e42906d93cc9686fd93c61413bfc90eddd50292940,0.100000,arc_testnet
,,0x3da948adc8be3f6998edf389a574f8a7ac656c40,0x3f9a6c17b8f767495a38f3602e2f2ea7105bfa2714f46fa9f3c23b062ad80c68,0.030000,arc_testnet
,,0xa496956ba46669524f8e6ae54772b9a1c79fd3db,0x27d3821eca0b2d57882163702e555b1e438edbd454ada95ec0ca3b0effbf005e,1.000000,arc_testnet
,,0x2cdc5a953c16f8714c549f34a411c6c314d6eee6,0x739732b17e13f3e0b44764ea377bd0f56ffb3deb7bd505bf7c469f52ca322304,1.000000,arc_testnet
,,0xb26b97fdc1763acc0b8a4d0f719b92aa3fdc3ba7,0xf918aa15964caa0999da291dba0b5751348253dc62795cdca07116d01e8c6a2a,0.010000,arc_testnet
,,0x4e06d4ebb298803859ef6d6f85b9a24eb7f4845e,0x5398ecc9bdb659554b888c566094c3873690f35772e70c548e320e593d847093,0.010000,arc_testnet
,,0xb6fe1214bac4828257e3db88de5a3d47f6f2cc7f,0x6feeba86366b2c1a7a08532a42237fabab273ab573b1d3ce29550210384bf605,0.100000,arc_testnet
,,0x2e52c663fe5986adb2a5add2436ee2f176da7c88,0xe5959065d99495c1fb7cf5cce8083c65480ad2472f5a608d5646d53c638d7b44,0.100000,arc_testnet
,,0xb78b01d0221f15d2ce776719d5c0273bf7bd501d,0x1a2a02a6693a38ee28d8e7e7c9c7c67e6f511f63742c3dc1dcc4aacc8260caf6,0.100000,arc_testnet
,,0xb9e5e2812e9e6a7c724c0290ed911054c67d54d9,0xde3d43f06f079422ec5e2b9edbbf3d9ff6b217a35be88e39b29b360207910bb0,0.100000,arc_testnet
,,0x2436c7bc96b9dd2e503d99b66654432d6c13c928,0xd017a974ac51367d8373bc2320fc1f0c6b457109c00c5df1450650f4f2808332,0.030000,arc_testnet
,,0x45010683e37e6a9314305c3177c6300db68021da,0x8f58de9ce81a8a2d916ca360bf26dec533bb5d95ea840803e1c655b18ddc118d,0.060000,arc_testnet
,,0x4cf24dc7d6d34e0215a1231a12f98b2d4eb17e5d,0x01b06a37a2a35393deb4bd375b52cf9c6162310c235e82d9cb1aa98039f26797,1.000000,arc_testnet
,,0x545556b5a4aef393ee1be87ea287af00fbd76800,0x6bb4ba2534486b79822749c5ccfa7da045a0302f89cee06ebc553861e8f5eed7,5.900000,arc_testnet
,,0x7616ce8c21188e32cf428899d7570fefea8af0a6,0x4ca686db836e733387649a712e4d7b16584497b3504a8fa91475315f54a6ae9f,5.700000,arc_testnet
,,0x551d423f85bd37274f1996b3aac942f03a390a35,0x17ad000526530db0f22a0b1b70e62537117018d65d2bef2cb03a04462c329968,5.300000,arc_testnet
,,0xbabd2f867af908310ebbb2afc4258dc341669341,0x38da11775e999b7c052713397b12b451018d909abea5703287b984086f209744,1.300000,arc_testnet
,,0x76ddb68267c91ebc669b3e37bef6ae42750822da,0xe5889c7f1c6113e3fba16eba890e91ea3cff8d776092a524750535692bb3dbdb,1.000000,arc_testnet
,,0x467ead10e2d77288dbbe81ae7eb1ddd55749b581,0x212f8bb7985d6bd00b322a445daa8cf0d3cfe75643d8b8880845da382078da8b,0.000400,arc_testnet
,,0x7e081fd70e80d1142afed5c1add2e0ebe409946b,0x3d077f4f7de2093a1b159f4d11d2a4b8708ff3370995533ebb81291cce51acbd,0.000700,arc_testnet
,,0xb81a74094f6620f3edd7d37f34d32e339ac75aad,0x25ba4eefc645269b70a9500540ec0c174119f309d3908af898b56ff42cc760f0,0.000300,arc_testnet
,,0x626a25fd20d5adc88114fc2efa00fa67325552ec,0x93faec51e39eb487c47467c54d0f7e3924d2dc890af4312c94a960276217154a,0.000200,arc_testnet
,,0xa766eaf0e95d248ce5b8fe167a9409e474fc0cbb,0xc4a0fc1d9ad435b17a70b461e2727c35d0005c9c9f1335d47d90e1c0a757a65b,0.000700,arc_testnet
,,0x06ac1eca3924fd8e23b1f9e8ba728a26a0c99630,0x0b64b11148231cd7fb21401d7a4b0243ac9ff0fe8aa059af4490361a08b95d1e,1.000000,arc_testnet
,,0xe9d24522321ac9bd00fc86ea5fcada2aa23b53d6,0x7fe1c77edcea50894672f5227237ded8cd6ec27e082c068864be025cf6ae1af2,0.060000,arc_testnet
,,0xa717eee15589ef0c404cfd838c6c5859bd9f3160,0x6115bc61dfbbf45bdb052aceb39f5834211b79379cf39b61ac8f4d7e274bc8a7,0.000100,arc_testnet
,,0x5fd5aaab21f165974c2b7377a9379b1ec69fe44d,0xedda1d2d9b0226a94d4b4e0c6bea9ff1a278dec75eb35dc2b1f355c09b490271,0.000100,arc_testnet
,,0x4dd83580d4ee3a643c0ecece93aba4655a83442e,0x965b3f0a6b08dfb4b8329fed92d0fe7a81c3ad412d65b0f338bb9de4a74ea77e,0.000100,arc_testnet
,,0x3c0a585490653362d00d101d32df482240597be8,0x0a3b70475b64c7bea5a5b1ae2eb21185f0b60bd5de5859d66d4cd51e8515ecfa,0.000100,arc_testnet
,,0x61d9bccda0bb657dede134acf9b47b239e5bba6d,0xba4cb40e2f8900f57bac540eb4bae96aee7cf1f37cbebded1365b2d25cabfe8d,0.000100,arc_testnet
,,0x01e665902711de87b63066ba0d63604ca53d8dea,0x39d78bb591b0489b664bb65df7cd4a26997e3735f8b4b3acd3ea3d7da310e4e9,0.150000,arc_testnet
,,0x8479386ed29cb0f7943ed1bb6d41934079b6da09,0x7eb28292b8a91502cce04157a5969d7e588ae44fe6b4328305dfa9437c4f520c,1.000000,arc_testnet
,,0x28c04e0b946e08e45074ca4319b9e3cfedc5263c,0xf40c24f6f00a5b22ad827c04bcafea23281f7cb5edb60139c35588f20dd29586,0.100000,arc_testnet
,,0x44c2f33393837ba6149da3fb146caf22f5e04c9d,0x728ddab3fb6e5f47598b28a118e0fd2f40203a05c6e5302f0c2e7aa110d27044,0.100000,arc_testnet
,,0x48dd003e71fb4e24c2f9c338030236302b343c18,0xf8a6f5bff73eabf1bff045293f7dde498259217b435497566663c362c9945207,0.100000,arc_testnet
,,0x6f53a11783b415f19aa1716719b901d364c2ebdf,0xa2ca07504cc187c5baa3b6edbe421f90afb8394cbb18e32aae9951ea7f7c239d,0.100000,arc_testnet
,,0x1c2a4056eddad718e12201bfa36f7c2763497914,0x03c4ee08eaf1d8b8ef47fab0905f418de8576c74545e8d3590bd22ba92957ec0,0.070000,arc_testnet
,,0x348b3887601dede5cb519fd6ac3ecdd154908bfa,0x45fe092979de9abbfea3d4a2134ce3c65dfc337a2c9c43ffae3bc14972fd5ee4,1.000000,arc_testnet
,,0xd56b64cd71b72da3de49661b40d23796b40880b9,0x679a333b2ae38200474996e3f9b60ca1c0c17861d8caf7f933f5d6b2d87a0322,0.032100,arc_testnet
,,0x6d8da8114ebb376f267aacd55b59b99b0e321ff4,0x1f3e48b5e319104a2978320fd24b9f67559a4f4f622fef5aa750cf436d91a435,0.092014,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0x504b7a0e4368a9717654f64257683be4844e9f454903f1c6da7ddce06c8fce23,0.010000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0xf2bb337da73690f61daed9e249fb70257e71dac77eed6b4941fb72168f65881d,0.010000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0x6dba75817d3426e2799fd3b64b858d6a1e9f4e5ced3c263d0eb82f793feac490,0.010000,arc_testnet
,,0xf72e7a565feecdec8ed0193a2bb91ef76dfb312b,0x5335ac343df1ea24ce46ca9c118f40354804fead104942a374866b916b79a0fa,0.052298,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0xd03454eb78c911228b10ee6e8a18d5f81fc2d567e59b5941b8821ea5fed0683e,0.010000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0xb42caf6c26073c1896615445b3b58d9be04e887ceca866898740cbd5e34ba72c,0.010000,arc_testnet
,,0xc79c43a06d19f9ee4db5266c4ecc86d4a6fa639c,0xe7bfe1bda415e77ac80362c3c37b4305085c34bb8d02771e60d4d47a92ba3bbb,0.500000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0xa2f0dafaddf11b9aa79a2ae9d6952886020e08028ee357b321e3dcd5dba78f43,0.010000,arc_testnet
,,0x0a09e6b4bd9b6a7f4b2dfb10e5198f1731986797,0x9326af170b20a925f3dabbf6701dedce8813ee9d5a8e684d18daf8fe14128d36,0.016306,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0xb9d0a044e4941e67f631bc7025807870e413320ac6cb2032ae5f163fd9273ee2,0.010000,arc_testnet
,,0xc79c43a06d19f9ee4db5266c4ecc86d4a6fa639c,0xade3c0acd0ece83a82b19b8947d869241599250c3d6e0225ec74906135878b8c,0.500000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0xdbce336f1899f2c2ee9f437af61125ef01409c56dc129402881afceb544794ad,0.010000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0x34886871cbc915ba4c99af83b020a109bb19cbfbbdfae8dd9d2fe26e56cefd13,0.010000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0x873256877df9e5e03d6f61be6c04763539b81440c07bd229e118c1c6239b8f56,0.010000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0xe509666b50e38fea8a7b9c74e03a2b317038a653cf00a45fec04a7bccd42dab5,0.010000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0xc314666e0e411b87b2d655b718c8380b3a02ca33e8c333de867ccf80177efc9d,0.010000,arc_testnet
,,0x81d7efb84dea7e5c25c50e8c69278aafca01a575,0x2f922abeb9a46ac95e219e34d37d7eed1608e13e18074a715ce6d099fe38b6f3,0.037632,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0xc5b84a94970217670b53962d711a74d8c8180068dfbe2fcf555775e25668538d,0.010000,arc_testnet
,,0xb8615ccfe592fee323f17298f133f6299c1da309,0xbc95229ac0dfbccccb40a0fc267fdfeec6ec47f465b5beacecbef68b88fc78f2,2.000000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0xe50607b52514268128adffc01a358ed7a93cafb39b865d72006a948f900a020e,0.010000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0x57af63c0dc0defa399ce7073878d0a0fad4193393df9e7f8328b386dab1c5312,0.010000,arc_testnet
,,0x054911686711009bfe9d77958cf18d9960a4bea0,0x982cb5a6c7361552d177431499aab11e1fca005dc381e037776f7a85fc942e0f,0.069658,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0x2dfbe2a949dba7e0c41b673d9f0d221cedb8039c9deff6e47054e08ed3de31c4,0.010000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0x9a2e05861c4443d3faa8ca82fd3ccb7c2dae24b8b5aaf1cb982a83dcf9c8016f,0.010000,arc_testnet
,,0xd1d946f3a4e0e809d2e80a4ffbc22e77066f73d4,0x9be34cc18a6defa616ae637279e780fffde11871945bee5572f0478c01a3fd10,0.059140,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0x1284ef238f2cfaee6a893f54754d68545e5557a3c9b2251a8357bb4f92619f33,0.010000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0x0894be4405466f2bb283d15132b8d8007c3c434733e6fc111c2573e85a5ba312,0.010000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0x4dbdda4eceb710ed0d19c6471e768b384fa70b68f460ec172f5d54e1a2e57879,0.010000,arc_testnet
,,0x8ec039d1239d3c911a37ab9b65e38224790d98d1,0x51ffd6d7cae3f4c9de52a5c7b91489b0776e08c06602abe5cb64fa5804725e66,0.067864,arc_testnet
,,0xe1dd0b42ea6b290b18da3af7afe4200e79fd58d5,0x803c9b2abcda404692896ff3fc5f5b1273650af7770b0b061c4de2bce7fdb2d5,0.065176,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0x7fc70081234997028aa81158cd6c16251e463a71a1a721596db87fbbaf3f8a0b,0.010000,arc_testnet
,,0x19c4401ed064dfec75141f9117940ef68a889e20,0x6e9e427416d2ad6dc7a673e6bdd9ff75c11757e188bfe707a7341b7758d7fb33,10.000000,arc_testnet
,,0x11122759c30edc84b8a153880d446abf622a0200,0xa95d88866e0830ad72dbe1bf3878c4b70e09ddfeb05a5b5a6960f0c63b9aae24,0.059105,arc_testnet
,,0x23a47659cc00cd09bbe0ffb256d1c8a6051476e1,0xcc2944408205d0ee79b4a8a6ed91e3fb2944ba014f288e79025883528cc4ffa6,0.055633,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0xbdd021a9faef50e267b53df6b5827ccc9c60cf0bd9032c5374a173e61821a27f,0.010000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0xb28120e39909a2603e102bf1c6941b8b74ce739ca0e09297b93c0ad7440466d5,0.010000,arc_testnet
,,0xb590ec28da9ce6af4bba3842a6090e665e233215,0x48e19c4d1b06440108527759298142d9c0f0522b878462c474f341ada648fb53,0.050343,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0x0178d58e9cd14cc8953a7c276dee28c79b5b85ba250a3845d7f2cc854640a7b1,0.010000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0x7d8bf2e1a8ba06af1c2fb10e0272b99c9bfe0e91407a792ee66953fafda1f39e,0.010000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0x02821c02680f772d28c273302c77ccf7bdd5c205cb2ac70b810edd8f84e8e2fa,0.010000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0xd22e88f2ee735dd8dc776e920e5a7acf8a44ee038fdea6f60e6b0bf7059b852c,0.010000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0x73c46e981ee9ca0d060b02b4da916306c6eee081962342f06bcd6f090bce7d39,0.010000,arc_testnet
,,0x9db0d021f40e2a9bb526d7e488a592ea4094b55c,0x8ad35f05f766944a55b8b57348cafc9d819c36d5abd06553c54a8281f806438e,1.000000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0xf5067a728f827b09d44082807f283a9fd8a78fbf003a345967bd137dc4cb4a63,0.010000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0x4d417b3e559fa1edf92ed5813b28a7fe87fedcff0e15f6b025ce232e6a8eb1ec,0.010000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0x9dcc2b48778ffbba413b8512ccda59c4e4107c0921bf8b6432b30d4ae049f1e1,0.010000,arc_testnet
,,0x036dfd21ab20672f41f208983fd4dd798faf472a,0x08388ef7ba32933c57ab994e0010e3dbbbda6b1fe8976bee3e6c8a9a00e90faa,0.010000,arc_testnet
,,0xb4042e24d33ae974f4dfe6a0968a47663210b885,0xc5fb9720091454b6c5e4473da45777a7157eb359cb230d2920692f5cf1d32545,24.000000,arc_testnet
