blockchain,wallet_address,is_circle_wallet,tx_hash,# of Transactions,Circle Collected Fee$,Transaction Volume$
arc_testnet,0x55474927fa29ef40154dd7ada84ac85693545812,False,0xaf8fc1e30d9c3fa42f57aa23a1bcfb35ebedad96034c3c13df2651c5b6e32985,1,0.0,32.435747
arc_testnet,0x1d1f2d4fa41d74ca0354533d1487f781690b0c89,False,0x79030c08fb0a3fadbc6174baf6c792baaf81ad9907baeeed405ec96d786e6a9a,1,0.0,17.668665
arc_testnet,0xe3c9f93cd8f9b77e4b7d21904135b11a1a7d096e,False,0xc26f9ce70d5c012abcc4bb1c1df2f60f9b9912a6d5e4535bc06e9f305484dffa,1,0.0,26.947311
arc_testnet,0x4e306087b1d6dacf0ae1620902bcacfb8e06d144,False,0xfacad78341f0f15808a7149095f2b20cbf4153a2fc20c187f678da9fba86eac3,1,0.0,0.731847
arc_testnet,0xfb1c343295dfd3c12472ff9ca1d648159e1f8c12,False,0xa5da29620bd19318b8633ad4638cc2dba8c051aaf6d57a955059a65cc948cffc,1,1.2e-05,0.638272
arc_testnet,0x5f361b702723daa4bf881bcee2a4f93495f011ca,False,0x0fcea6bec6a0842493c804727a19a31cb7a60ca8c15ddaa6dcf5fffb3a6a6e26,1,1.6e-05,0.838932
arc_testnet,0xdff6d76687e4b60f77740eaf59d75fd2833f8709,False,0xeaeaea870ca646b277433c8b2d164f3d3947976a5e1c792f653d5fca08dcad62,1,2.8e-05,1.439712
arc_testnet,0x580f028ece599f75876a516c9f66c15b7c863d46,False,0x6214e6326e73dcf17ad91f4b809af0a07b10cc743e8d6cbf9a2b6ed6e3419a2d,1,3.7e-05,1.879624
arc_testnet,0xf202c40129798e5c7cccebde3cff8465c0c64c2e,False,0x79e1ba21296476129ffe95f7f08343d1fd1b74fa65ce77d8dbd19195fc6fa6b7,1,1.4e-05,0.705058
arc_testnet,0x4509f15d6fac16f85cf1103baab6fcce4a16778f,False,0x303440f3b28d7e0685ccc3d1ee5e95da93a26cb9beee22872ec0f8291558eaa1,1,2.2e-05,1.109778
arc_testnet,0xeb934ee1e941722c355faab676bb97a067c295d0,False,0xb2a91ae907b4ad84c49fdc46b6f6664f1be4f63d9239331368deb5c5b83cc581,1,1.6e-05,0.803039
arc_testnet,0x70563cb9d085cfdeb3443c794656c51186f42839,False,0xece41faeef46bb6ac66ed23ac8b3858b68b0258e1c0b1f123d62fa67470a0588,1,4.1e-05,2.059588
arc_testnet,0x1766d38990edddf435e6623af23244967e529c5c,False,0x401a9736044ec6f62999461414595d575086c0237253eecda6232477b70b8ac9,1,5.9e-05,2.959408
arc_testnet,0x504f5e7bae0094ffdebb0144c92fdc0aea4c94e2,False,0x16ee67cd3fea8d79d1731523eb84964992d01e747b697f742c0b9776a7b96791,1,0.000261,13.087382
arc_testnet,0x4e306087b1d6dacf0ae1620902bcacfb8e06d144,False,0x856463772e8ab24e3f05710232f125fb86d23984660457cb487043d55376792c,1,1e-05,0.4999
arc_testnet,0x4749bee503f8772d46410422a8f246ea591e6725,False,0x89759d4da5b57f2154cea7f0b33ef7cea047a824cd277dc76fd7a8b3e0f7905d,1,0.0,40.833436
arc_testnet,0x9125e4ed0f65b1a59dc49e33b4458774311cc8fb,False,0x792ccc2e443d6e9ff0d6e67e1855253bb55d199c6283a4795b2c776e6ea2a4e5,1,0.0,41.417913
arc_testnet,0x79ac7b070111ab0bb3d473a369bba1c453fab187,False,0xa570ffd0468867f065c3153fc4b9ee7a0b9684535e0b4fe6d7ca3ffb6de5e555,1,0.0,88.093834
arc_testnet,0x55474927fa29ef40154dd7ada84ac85693545812,False,0x8732745aa41d5306fedf743737ab2a728cd66fca7dde9c323c017dfd1c74e59e,1,0.0,107.701625
arc_testnet,0x3fe8b4973607a1098dc7f82b9da3f23527656ef5,False,0xbfe253bbac99d53cb32fce20ba7aa6c77af433d7307ad87eb934235b49e0ae27,1,0.0,26.706386
arc_testnet,0x4b4292cf4457eedb533d3142cf33720cd79d323b,False,0xd07982224c2612dcfaa15ae3c9308482b824105a177e21d59df3029866f3c737,1,0.0,28.99221
arc_testnet,0x58de68206dd1b783a6e0c602045dd8aed583337d,False,0x100fcc401f9644c3656af8e549571cb995689e8c4e561692aec0eda811148e15,1,1e-06,0.050289
arc_testnet,0xc6770e4f5bce10d46b5ae48b0aa2214f8bfe1e92,False,0x2cacf27c0ee31b7874877ff712e062ec7ca00cfbba1fc982b878d45f735293bc,1,2e-06,0.09998
arc_testnet,0x4f2a319521c70694a6863cf3ced7844ac4e24622,False,0x0a2f74fde5f470892cdb6a1845b8ed1c9c6f403fcdb9625912bfa4bed4e60291,1,2e-06,0.09708
arc_testnet,0xbf3d72f36bb5a54d6b024627ced667d55917b1c4,False,0x7bd1ca0e42f55e9045fec2189ac476b3821bf2852900bd651e7fb43e049a18ba,1,2e-06,0.108678
arc_testnet,0x8ed5a4444a107a28cb5fc915758fd45e265af4d2,False,0x1a8597bf8ee71843100b830f3561c35284d1e72d02d63028c29f7cbf9e711631,1,2e-06,0.109678
arc_testnet,0xbd42d8c8c66484598e7533ee45f673e62455ec96,False,0x34913d62b9ca2ab2750a06fc1db274c39f89918963379c1e51dd8befdddedc05,1,2e-06,0.116376
arc_testnet,0x749a2c58d793b8fb2fdb9a6ec6f544ef0e1082b9,False,0xb0096808c30483fffbd636cb5305a4eb697508d0842b8117f3e85a90ddd3a0ae,1,2e-06,0.118376
arc_testnet,0xadf16cda81289a1488aa20f17c10d57cc343ec05,False,0x9abfac02aa22f64be99daea8181f57c9c938be07831b0043c38878c592da6aa4,1,2e-06,0.121675
arc_testnet,0x6b3ca134f0662058313c7f7515d102d0309eecb1,False,0xbf7ad598f124bd389d88ea3e8c353124e5f4bc18e245b895ab917e458abe7055,1,2e-06,0.120475
arc_testnet,0x42b5840bf6e7a2071cb2d69f4948e05674d04e2b,False,0x14c7b67caef46131a57dd00198ad63019a67741f1a9b9e9d72c1ec9549a9dcee,1,2e-06,0.127174
arc_testnet,0xc8267cb2732c644fa1a5ffcf66518e5ae8577ee7,False,0x079de94486c1ce9228414ae2d534499244782e6ebad76346499a96e672d8badf,1,2e-06,0.125074
arc_testnet,0x527fed73055dd67633a24387fd1d364a718e4dbf,False,0x9886fc43b73dedfd720bc20c81f6c3e8041632380a282cda1bf7c7896192518c,1,2e-06,0.127974
arc_testnet,0x8bbc7cb0b387ebddeb778d772951ed1ae6487c7f,False,0xa99a910644ab4c05d634fdd0a486b17aea000581554ee75557e9db52eec1562f,1,2e-06,0.134373
